Borough,Block,Lot,Hour,Minute
MN,443,30,18,6
MN,1532,1,18,2
MN,1060,61,14,50
MN,955,1,14,47
MN,806,1,14,48
MN,1179,19,14,47
MN,574,39,14,47
MN,1406,7503,14,51
MN,1450,1,14,52
MN,1309,72,14,47
MN,967,2,14,57
MN,1013,29,14,48
MN,568,18,14,54
MN,784,77,14,46
MN,1235,7501,15,1
MN,1331,22,14,52
MN,1510,33,16,48
MN,1027,7501,16,34
MN,1441,27,16,46
MN,1053,29,16,51
MN,133,7511,16,39
MN,1409,21,16,52
MN,734,1,16,40
MN,894,7503,16,35
MN,1563,22,16,45
MN,1009,19,18,14
MN,1374,1,18,1
MN,1378,33,18,9
MN,781,2,18,8
MN,499,20,16,45
MN,875,3,16,45
MN,1554,3,16,48
MN,1318,30,16,53
MN,1043,7502,16,46
MN,762,60,16,47
MN,1233,33,16,49
MN,1391,14,16,42
MN,1417,45,16,38
MN,510,30,16,48
MN,831,1,16,40
MN,1269,1,15,57
MN,1200,64,16,51
MN,1271,47,16,36
MN,1373,7506,16,42
MN,994,1,16,45
MN,205,30,16,39
MN,1137,57,16,51
MN,1306,23,16,48
MN,1383,33,16,50
MN,931,24,16,51
MN,1472,22,17,56
MN,282,7502,18,4
MN,545,7503,17,58
MN,1340,1,18,6
MN,781,2,17,49
MN,498,5,18,5
MN,1375,21,18,5
MN,1314,7503,18,8
MN,452,6,17,42
MN,1288,56,18,6
MN,1515,7505,18,9
MN,1293,69,18,11
MN,692,63,18,3
MN,527,48,18,10
MN,1819,40,17,55
MN,1274,7501,18,10
MN,1252,16,18,12
MN,794,30,17,57
MN,645,7501,18,13
MN,771,1,18,6
MN,1008,7502,18,3
MN,861,64,14,36
MN,1168,10,14,46
MN,1028,29,14,48
MN,1290,36,14,54
MN,39,4,14,26
MN,765,41,14,48
MN,896,1,14,54
MN,1035,36,14,39
MN,1006,60,14,50
MN,583,2,14,49
MN,1573,22,14,34
MN,409,53,17,58
MN,435,1,18,2
MN,316,200,18,8
MN,1397,32,18,9
MN,1339,1,18,14
MN,522,1,18,7
MN,530,62,18,9
MN,1484,1,18,10
MN,784,77,18,8
MN,869,66,18,1
MN,1111,1,17,47
MN,1523,50,18,12
MN,459,28,18,12
MN,52,22,18,14
MN,879,63,18,0
MN,857,38,18,11
MN,886,62,16,51
MN,1268,1,16,47
MN,826,42,16,47
MN,1390,62,16,33
MN,583,9,16,48
MN,708,65,16,43
MN,221,30,18,18
MN,1129,29,16,47
MN,880,50,16,50
MN,1435,30,16,52
MN,627,9,16,46
MN,30,5,16,41
MN,1373,50,16,22
MN,1113,47,16,47
MN,1534,1,16,52
MN,939,22,16,44
MN,1426,143,16,34
MN,543,60,16,53
MN,1503,7501,16,47
MN,559,9,18,6
MN,1501,1,18,0
MN,16,195,17,58
MN,1024,131,17,57
MN,631,30,18,7
MN,881,61,18,5
MN,62,7501,17,56
MN,1402,13,18,3
MN,1143,31,17,55
MN,1030,1,14,47
MN,191,24,14,48
MN,605,7501,14,38
MN,553,9,14,44
MN,1377,1,14,49
MN,461,6,14,33
MN,1309,7502,14,43
MN,1286,21,14,23
MN,1309,7502,14,47
MN,1302,33,14,33
MN,1248,29,14,54
MN,1276,999,14,51
MN,1634,34,14,54
MN,895,45,14,49
MN,914,26,14,46
MN,1474,31,16,36
MN,1241,20,16,47
MN,1378,48,16,51
MN,794,30,16,36
MN,1291,1,16,50
MN,425,1,16,37
MN,966,1,16,42
MN,1234,61,16,52
MN,1042,7501,16,22
MN,883,50,16,44
MN,448,34,18,0
MN,921,64,18,6
MN,189,20,17,54
MN,1197,1,17,59
MN,16,7506,18,6
MN,790,18,18,2
MN,1609,1,18,4
MN,905,1,18,7
MN,1014,33,18,3
MN,1584,1,18,1
MN,1163,32,18,5
MN,316,200,17,33
MN,412,62,14,50
MN,770,41,16,50
MN,794,30,16,45
MN,1314,7501,16,43
MN,840,43,16,46
MN,1833,7505,16,52
MN,282,3,16,36
MN,1281,21,16,36
MN,1027,61,16,43
MN,222,7501,16,31
MN,834,1,16,37
MN,1877,61,16,44
MN,527,76,16,52
MN,1150,7504,16,51
MN,784,39,16,52
MN,1326,7501,16,36
MN,1032,7501,16,42
MN,390,35,16,28
MN,513,10,16,38
MN,798,41,16,44
MN,1494,1,16,49
MN,819,37,16,49
MN,1314,28,16,49
MN,911,1,16,50
MN,833,45,16,47
MN,137,7502,16,46
MN,1030,1,14,36
MN,1413,64,14,46
MN,1319,122,14,48
MN,780,73,14,46
MN,1090,10,14,45
MN,818,1,14,28
MN,845,2,14,46
MN,1072,29,14,49
MN,1113,7502,14,50
MN,865,2,14,55
MN,523,48,14,41
MN,529,7503,14,37
MN,1217,18,14,38
MN,441,35,14,46
MN,1493,69,14,39
MN,811,31,14,36
MN,1116,18,14,49
MN,1851,7501,14,38
MN,1259,35,14,48
MN,443,37,14,42
MN,1048,63,14,40
MN,863,44,18,0
MN,1010,21,17,59
MN,1292,52,18,13
MN,577,7502,18,11
MN,1374,60,16,44
MN,799,1,16,40
MN,783,34,16,37
MN,619,1,16,48
MN,1273,44,16,45
MN,17,7501,16,38
MN,1408,20,16,19
MN,1375,1,16,49
MN,1289,14,16,49
MN,1378,56,16,36
MN,882,88,23,17
MN,211,14,16,48
MN,783,70,16,57
MN,73,10,16,11
MN,410,52,16,47
MN,993,36,16,51
MN,1265,71,16,49
MN,1279,48,16,50
MN,1373,50,16,50
MN,809,1,16,35
MN,481,7502,14,40
MN,1298,23,14,46
MN,33,11,14,42
MN,1028,56,14,49
MN,545,20,14,47
MN,1024,29,14,53
MN,1407,33,14,35
MN,1286,53,14,52
MN,612,28,14,44
MN,1884,61,14,41
MN,993,36,14,54
MN,1027,61,14,47
MN,543,10,14,46
MN,1376,37,14,44
MN,1195,1,14,52
MN,824,11,14,49
MN,1512,33,16,50
MN,1007,29,16,44
MN,917,26,16,38
MN,1495,1,16,42
MN,1819,15,16,22
MN,761,39,16,51
MN,862,51,16,40
MN,1819,40,16,46
MN,1373,7506,16,54
MN,1313,14,16,38
MN,432,35,16,45
MN,560,7501,16,48
MN,1391,54,16,52
MN,1402,40,16,54
MN,525,63,16,42
MN,1525,1,16,56
MN,1286,35,16,54
MN,1502,33,16,55
MN,1004,29,16,51
MN,1276,33,16,46
MN,1051,29,16,51
MN,1131,7501,16,50
MN,1423,7501,16,52
MN,1284,33,16,55
MN,1185,75,16,33
MN,706,1,16,17
MN,1302,33,16,21
MN,412,41,16,21
MN,1535,25,16,13
MN,482,16,16,21
MN,858,14,18,1
MN,1532,22,17,51
MN,1048,63,18,1
MN,1036,36,18,3
MN,481,35,17,49
MN,737,39,18,12
MN,499,15,17,58
MN,1303,46,17,51
MN,722,37,18,7
MN,808,7501,17,59
MN,841,49,18,1
MN,608,37,17,41
MN,1061,61,18,14
MN,784,1,17,59
MN,567,7,18,12
MN,731,48,16,38
MN,1267,34,16,43
MN,1116,1,16,47
MN,919,6,16,46
MN,1021,37,18,6
MN,1515,26,18,8
MN,1567,22,18,16
MN,834,1,18,12
MN,934,24,18,16
MN,610,9,18,7
MN,1819,40,17,54
MN,1373,50,18,6
MN,760,38,21,32
MN,1895,23,17,50
MN,592,71,18,8
MN,1427,6,17,57
MN,871,1,18,9
MN,528,21,18,4
MN,1445,27,18,8
MN,1819,40,17,49
MN,1066,12,18,6
MN,1017,9,18,18
MN,372,41,18,12
MN,495,1,18,9
MN,901,58,18,9
MN,838,7501,18,13
MN,1339,7501,16,48
MN,1376,1,14,42
MN,1229,8,14,49
MN,618,5,14,47
MN,781,2,14,27
MN,20,4,14,28
MN,780,73,14,37
MN,483,5,14,39
MN,783,34,14,44
MN,1531,21,14,44
MN,833,51,14,44
MN,1525,21,14,45
MN,1409,40,14,53
MN,560,7503,14,49
MN,1385,17,14,46
MN,1871,10,14,53
MN,1347,30,14,58
MN,1139,7502,14,51
MN,1302,7501,14,51
MN,1048,26,16,35
MN,1000,49,16,28
MN,429,9,16,45
MN,1241,61,16,33
MN,1296,14,16,48
MN,1302,21,16,43
MN,1020,49,16,31
MN,1548,146,16,50
MN,1065,132,16,45
MN,780,74,16,47
MN,1090,7501,16,47
MN,509,19,16,46
MN,907,4,16,48
MN,1893,50,16,44
MN,1554,7501,16,40
MN,73,10,16,36
MN,783,1,16,49
MN,1545,30,16,45
MN,73,10,16,44
MN,581,45,16,48
MN,621,1,16,49
MN,634,47,16,46
MN,1285,15,16,46
MN,51,7,16,45
MN,1395,17,16,56
MN,1258,1,16,36
MN,1386,52,16,48
MN,16,7516,16,33
MN,566,1,16,47
MN,611,67,16,38
MN,799,3,16,43
MN,1297,23,16,45
MN,559,9,16,39
MN,772,2,16,44
MN,1018,44,16,46
MN,1819,40,16,38
MN,1326,1,16,45
MN,1287,7501,16,41
MN,922,27,16,36
MN,1067,33,16,44
MN,889,68,16,43
MN,814,36,16,54
MN,1494,1,16,47
MN,398,6,16,35
MN,1863,5,16,5
MN,1045,29,16,43
MN,1229,34,16,52
MN,1375,67,16,50
MN,1253,86,16,47
MN,1331,1,16,51
MN,918,25,16,45
MN,1491,56,16,52
MN,1534,22,16,52
MN,817,7502,16,48
MN,817,1,16,44
MN,567,7501,16,33
MN,792,33,16,43
MN,16,7510,16,47
MN,431,31,16,54
MN,1549,24,16,49
MN,864,35,16,47
MN,1274,7504,16,42
MN,1045,1,16,33
MN,1473,129,16,43
MN,1321,1,16,52
MN,1500,1,16,53
MN,1440,30,16,54
MN,1067,12,16,49
MN,1143,64,16,44
MN,810,78,16,24
MN,969,5,16,51
MN,709,2,16,53
MN,1007,5,16,55
MN,1347,23,16,44
MN,1125,25,16,41
MN,825,7501,16,43
MN,712,36,16,44
MN,457,8,16,41
MN,801,1,16,49
MN,783,1,16,41
MN,1023,61,16,43
MN,1819,40,16,39
MN,173,7502,16,49
MN,1505,40,16,40
MN,137,7502,16,46
MN,1018,65,16,45
MN,1446,23,16,51
MN,1819,40,16,39
MN,1500,1,16,38
MN,670,70,16,48
MN,1016,15,16,48
MN,1608,56,16,51
MN,1723,33,16,46
MN,1458,7502,16,46
MN,1124,27,16,36
MN,505,36,16,52
MN,722,41,13,38
MN,1819,40,17,36
MN,878,16,17,51
MN,888,44,17,41
MN,1279,1,17,47
MN,1388,68,16,51
MN,437,8,17,53
MN,1001,7501,17,36
MN,496,29,17,52
MN,940,33,17,53
MN,1343,24,17,51
MN,1532,6,17,47
MN,1273,33,17,47
MN,1272,52,17,50
MN,1374,1,17,49
MN,1540,29,17,48
MN,1384,23,17,16
MN,1331,23,17,20
MN,16,220,17,5
MN,1414,7503,17,4
MN,1227,49,17,12
MN,1272,68,17,15
MN,1493,72,17,14
MN,757,31,17,10
MN,1199,36,17,12
MN,1288,51,17,17
MN,522,7501,17,2
MN,993,36,17,20
MN,376,3,17,13
MN,1412,16,17,6
MN,907,4,17,12
MN,1450,23,17,25
MN,626,23,17,13
MN,477,64,17,14
MN,1228,8,17,8
MN,1408,33,17,23
MN,297,29,16,58
MN,1280,30,17,23
MN,1166,24,17,14
MN,1297,23,16,52
MN,943,7501,17,21
MN,921,27,17,20
MN,868,36,17,22
MN,1166,45,17,19
MN,496,34,17,8
MN,1417,28,17,22
MN,781,2,17,18
MN,800,7501,16,50
MN,1270,1,16,40
MN,751,7501,16,52
MN,645,11,16,50
MN,1023,29,16,49
MN,844,40,16,47
MN,1334,1,16,46
MN,610,75,16,40
MN,1024,29,16,48
MN,1417,45,16,52
MN,355,45,16,47
MN,807,7502,16,49
MN,1022,43,16,52
MN,1032,29,16,52
MN,550,22,16,15
MN,1414,48,16,12
MN,84,36,16,10
MN,214,7502,16,4
MN,262,25,16,18
MN,1286,1,16,13
MN,1258,40,16,13
MN,1493,69,16,17
MN,405,8,16,16
MN,857,76,16,13
MN,1554,9,16,14
MN,458,31,17,15
MN,848,43,17,16
MN,1195,29,17,18
MN,1387,69,17,20
MN,709,1,15,14
MN,1089,7501,15,9
MN,1571,22,15,19
MN,1373,50,15,24
MN,884,40,15,18
MN,1143,31,15,18
MN,435,30,15,13
MN,436,4,15,7
MN,742,75,15,21
MN,1448,3,15,18
MN,1496,54,15,20
MN,417,50,15,20
MN,865,4,15,23
MN,1124,42,15,19
MN,1115,7501,15,22
MN,454,44,15,9
MN,1394,13,15,11
MN,1066,32,15,20
MN,490,20,16,55
MN,1162,1,16,12
MN,401,33,16,15
MN,1323,109,16,25
MN,1166,35,16,18
MN,1496,54,16,22
MN,146,11,16,17
MN,798,49,16,23
MN,625,51,16,8
MN,379,8,16,15
MN,1132,35,16,13
MN,1379,35,16,8
MN,36,18,16,6
MN,499,7503,16,10
MN,1007,1,16,8
MN,1211,62,16,6
MN,801,8,16,1
MN,1113,1,16,20
MN,1394,13,16,19
MN,709,1,16,17
MN,525,64,16,7
MN,1472,29,16,14
MN,1852,31,15,24
MN,825,7501,15,11
MN,521,7504,15,27
MN,709,1,15,14
MN,1377,33,15,16
MN,1386,52,15,7
MN,1512,56,15,7
MN,1276,33,15,19
MN,1330,7502,15,28
MN,310,20,15,21
MN,1089,7502,15,17
MN,1493,69,15,12
MN,665,20,15,12
MN,848,3,15,18
MN,814,52,15,19
MN,1238,52,16,37
MN,459,7,16,31
MN,142,100,16,30
MN,1878,7501,16,36
MN,1519,40,16,41
MN,857,38,16,39
MN,1896,7501,16,35
MN,221,35,16,34
MN,1344,7503,16,39
MN,227,20,16,16
MN,1417,45,16,20
MN,1227,54,16,15
MN,1832,7502,16,19
MN,1410,33,16,18
MN,822,76,16,14
MN,1392,69,16,12
MN,915,27,16,20
MN,807,39,16,17
MN,784,18,16,13
MN,1280,54,16,24
MN,1315,44,16,19
MN,511,1,16,13
MN,1264,45,16,18
MN,1007,61,16,16
MN,1397,7503,16,21
MN,1553,49,15,42
MN,1023,29,16,16
MN,1231,34,16,4
MN,1008,7502,16,6
MN,885,42,16,10
MN,559,9,15,59
MN,1279,48,16,17
MN,461,6,16,14
MN,824,7501,16,20
MN,1125,56,16,22
MN,863,81,16,26
MN,1195,29,13,8
MN,1070,7501,13,14
MN,1410,7502,13,20
MN,593,24,12,57
MN,1121,36,13,13
MN,1495,132,13,14
MN,1516,5,13,10
MN,1035,36,13,5
MN,1451,30,13,5
MN,1819,40,13,6
MN,873,1,13,11
MN,410,71,13,10
MN,863,44,13,8
MN,618,17,13,12
MN,1328,17,13,17
MN,1018,28,13,18
MN,447,7501,13,12
MN,1413,120,13,19
MN,79,15,13,14
MN,1033,161,18,4
MN,1289,8,17,58
MN,1271,41,18,7
MN,1532,16,18,1
MN,1015,7501,18,6
MN,1382,1,17,41
MN,1375,49,18,8
MN,1363,1,18,8
MN,628,17,18,10
MN,1845,2,17,52
MN,1894,52,17,57
MN,809,1,18,3
MN,800,7501,18,9
MN,997,1,17,53
MN,1625,53,17,59
MN,1239,30,18,11
MN,772,39,18,11
MN,1144,33,18,6
MN,1554,15,18,10
MN,1090,1,18,16
MN,1303,33,17,56
MN,572,8,16,13
MN,775,46,16,15
MN,1326,23,16,46
MN,1072,32,16,54
MN,729,51,16,51
MN,1363,43,16,45
MN,1435,30,16,49
MN,908,1,16,54
MN,1414,1,16,56
MN,454,1,16,44
MN,1143,1,16,46
MN,1579,1,16,53
MN,624,1,16,55
MN,1171,7501,13,11
MN,1166,24,13,17
MN,1443,51,13,15
MN,1150,136,13,13
MN,481,1,13,17
MN,1589,34,13,17
MN,518,14,13,14
MN,1292,15,13,9
MN,1384,69,13,11
MN,1373,70,13,8
MN,863,67,13,20
MN,1384,7501,10,49
MN,1198,29,13,5
MN,1400,40,13,17
MN,1234,7503,18,12
MN,870,7501,18,13
MN,997,1,18,14
MN,1297,23,18,7
MN,1141,7502,17,39
MN,1508,35,16,11
MN,525,49,16,14
MN,490,20,16,15
MN,1819,40,16,1
MN,1271,41,16,20
MN,842,7501,16,3
MN,1015,4,16,20
MN,481,28,16,11
MN,1395,10,16,18
MN,531,7504,16,22
MN,833,42,16,11
MN,1065,36,0,36
MN,1309,39,16,21
MN,1374,49,16,20
MN,16,7510,16,19
MN,895,45,16,12
MN,1258,1,16,9
MN,1608,1,16,15
MN,1982,59,15,50
MN,801,36,16,21
MN,695,1,16,22
MN,1162,29,16,48
MN,828,40,16,47
MN,397,38,16,45
MN,241,10,16,51
MN,1014,58,12,46
MN,1519,7501,13,7
MN,1300,50,13,7
MN,1025,58,13,15
MN,1819,40,18,41
MN,1463,1,13,4
MN,1279,17,13,18
MN,461,6,13,7
MN,962,7502,13,13
MN,582,22,13,15
MN,715,2,13,12
MN,1491,151,13,19
MN,1819,40,13,6
MN,495,31,13,19
MN,732,16,12,52
MN,1415,7501,13,11
MN,939,34,13,14
MN,1513,58,13,0
MN,892,10,13,13
MN,462,1,12,45
MN,1310,59,16,44
MN,197,21,16,50
MN,1139,7502,16,18
MN,1008,29,16,49
MN,926,34,16,42
MN,1895,23,16,42
MN,1291,1,16,50
MN,859,15,16,56
MN,515,37,16,46
MN,1171,1,16,43
MN,996,1,16,52
MN,1027,7501,16,13
MN,1311,14,16,17
MN,1286,35,16,19
MN,915,62,16,21
MN,1126,29,16,10
MN,591,3,16,15
MN,1376,69,16,5
MN,885,63,16,15
MN,425,4,16,11
MN,1295,1,16,21
MN,996,29,16,20
MN,772,3,16,14
MN,814,37,18,3
MN,698,40,18,8
MN,436,5,18,7
MN,695,34,18,13
MN,410,62,17,58
MN,1139,7501,18,15
MN,1521,40,18,6
MN,367,100,18,7
MN,1284,52,18,7
MN,1407,16,18,11
MN,1018,7501,18,10
MN,504,19,18,10
MN,869,34,18,9
MN,840,78,18,9
MN,545,59,17,56
MN,1124,62,18,6
MN,931,1,18,9
MN,1349,31,18,7
MN,1976,29,18,7
MN,978,1,18,12
MN,1566,1,14,38
MN,1002,7501,14,45
MN,1164,7501,16,52
MN,898,1,16,45
MN,1585,51,16,52
MN,478,42,16,45
MN,1819,40,16,41
MN,1833,7507,16,53
MN,928,7502,16,47
MN,1585,23,16,46
MN,1171,1,16,43
MN,887,22,16,54
MN,228,111,16,51
MN,1515,12,16,57
MN,838,1,16,44
MN,740,6,16,19
MN,531,4,16,43
MN,1021,43,16,48
MN,1532,4,16,15
MN,768,80,16,8
MN,1570,48,16,14
MN,88,11,16,19
MN,1832,7502,16,21
MN,889,22,16,20
MN,809,1,16,20
MN,850,10,16,20
MN,1113,7502,14,48
MN,1094,36,14,52
MN,559,32,14,52
MN,1867,74,14,47
MN,884,39,14,49
MN,1378,33,14,43
MN,868,5,14,45
MN,1227,29,14,52
MN,1833,7507,14,49
MN,1243,55,14,22
MN,1875,10,14,51
MN,1527,23,14,42
MN,1428,1,14,52
MN,473,14,14,52
MN,824,7501,14,48
MN,688,7501,14,42
MN,496,18,13,18
MN,802,77,13,8
MN,1274,7501,13,3
MN,1465,1,10,14
MN,1104,36,13,18
MN,532,25,13,7
MN,435,9,13,4
MN,520,85,13,21
MN,142,1,16,12
MN,819,77,16,19
MN,563,31,15,59
MN,1373,50,16,7
MN,798,49,16,13
MN,1048,8,16,20
MN,627,5,16,9
MN,1480,1,16,7
MN,863,81,16,15
MN,1006,7502,16,8
MN,1340,1,16,22
MN,644,30,16,16
MN,1893,7501,16,12
MN,803,36,15,45
MN,893,55,16,16
MN,912,29,16,17
MN,915,2,16,15
MN,784,48,16,19
MN,1518,33,16,17
MN,1298,23,16,12
MN,404,4,16,8
MN,781,10,14,41
MN,863,44,14,53
MN,719,44,14,34
MN,1462,1,16,51
MN,1179,19,16,49
MN,1346,1,16,37
MN,527,48,16,51
MN,417,70,16,46
MN,998,54,16,52
MN,1277,27,16,47
MN,807,1,16,16
MN,1234,7503,16,16
MN,1519,69,16,19
MN,1018,20,16,15
MN,1016,36,15,53
MN,807,7502,16,26
MN,1117,1,16,18
MN,1258,1,16,10
MN,810,78,16,14
MN,1150,7505,15,45
MN,1217,14,16,12
MN,1032,61,16,14
MN,921,36,16,21
MN,1140,7502,16,12
MN,1200,1,16,15
MN,810,45,16,54
MN,707,1,16,44
MN,490,7502,16,29
MN,846,1,16,49
MN,1410,33,16,48
MN,1551,7502,16,54
MN,780,73,16,45
MN,1315,48,16,17
MN,810,78,16,27
MN,1417,31,16,10
MN,709,1,16,22
MN,543,1,16,23
MN,1313,17,16,20
MN,262,25,16,10
MN,783,34,14,39
MN,2170,78,14,33
MN,859,39,14,39
MN,484,26,14,36
MN,884,67,14,43
MN,914,35,14,47
MN,1128,29,14,30
MN,1229,1,16,17
MN,1407,20,16,19
MN,1402,21,16,19
MN,434,36,16,12
MN,1394,1,16,18
MN,1375,21,16,11
MN,1005,1,16,20
MN,1024,15,16,19
MN,1067,12,16,17
MN,1039,64,16,19
MN,846,41,16,16
MN,1408,71,16,20
MN,1505,40,16,4
MN,870,7501,16,12
MN,878,4,16,13
MN,1158,7503,16,10
MN,1504,31,16,20
MN,812,42,16,10
MN,124,24,16,8
MN,415,78,16,10
MN,1374,1,15,46
MN,1673,4,16,24
MN,878,4,13,17
MN,1034,32,13,9
MN,890,45,13,20
MN,1006,7502,13,3
MN,1169,29,13,24
MN,1410,33,13,10
MN,1332,147,13,15
MN,16,7517,13,18
MN,1227,29,13,6
MN,1408,16,13,21
MN,894,7503,13,5
MN,554,1,13,4
MN,1303,14,13,15
MN,789,78,16,54
MN,1302,21,16,53
MN,798,49,17,2
MN,733,65,14,37
MN,164,54,14,37
MN,781,10,14,39
MN,786,42,14,47
MN,1289,36,14,46
MN,606,61,14,29
MN,576,46,14,47
MN,809,73,16,11
MN,1071,29,16,22
MN,795,37,16,12
MN,393,7,16,15
MN,1819,40,16,1
MN,606,7501,16,21
MN,1046,32,16,18
MN,1216,47,16,14
MN,1144,32,16,18
MN,1885,36,16,14
MN,187,16,16,4
MN,219,7506,16,13
MN,794,30,16,18
MN,531,27,16,17
MN,875,32,15,50
MN,1522,16,16,17
MN,1011,7505,16,16
MN,1280,30,16,10
MN,829,40,16,13
MN,1329,28,16,22
MN,1501,7502,16,21
MN,895,21,16,22
MN,1292,69,16,15
MN,798,49,16,20
MN,865,40,13,15
MN,1065,36,13,19
MN,1560,25,13,10
MN,781,10,13,14
MN,1513,49,13,10
MN,994,1,13,9
MN,831,42,13,16
MN,1129,50,13,18
MN,848,7502,13,14
MN,1320,7501,13,17
MN,1214,61,13,10
MN,1516,32,13,20
MN,821,7503,21,19
MN,1450,1,13,9
MN,1348,49,13,7
MN,611,35,16,53
MN,1440,23,17,3
MN,1832,7502,17,1
MN,1500,1,18,0
MN,1494,1,16,56
MN,911,31,16,56
MN,833,38,16,16
MN,1139,7503,16,16
MN,1378,54,16,19
MN,800,7501,16,25
MN,1113,7502,16,21
MN,567,23,16,17
MN,843,45,16,24
MN,1326,1,16,17
MN,617,1,16,19
MN,283,50,16,11
MN,1306,50,16,11
MN,1164,32,16,22
MN,459,8,16,15
MN,1061,29,16,27
MN,807,1,13,12
MN,1277,27,13,10
MN,1024,1,13,6
MN,914,4,13,16
MN,16,7513,13,17
MN,474,7508,13,9
MN,1311,12,13,13
MN,778,38,16,12
MN,1467,7501,16,17
MN,1271,7501,16,17
MN,1428,28,16,9
MN,508,8,16,16
MN,878,4,16,17
MN,1018,44,16,20
MN,544,1,16,14
MN,1000,49,16,13
MN,1235,42,16,10
MN,1475,5,16,23
MN,1275,27,16,19
MN,1463,21,16,26
MN,629,7502,16,18
MN,1881,7502,13,0
MN,741,8,13,13
MN,858,58,12,59
MN,1270,1,13,16
MN,1505,69,13,8
MN,1504,1,13,20
MN,545,53,13,17
MN,505,31,13,15
MN,908,5,13,11
MN,1020,53,13,13
MN,1054,1,13,15
MN,1297,33,13,4
MN,846,52,13,19
MN,613,68,13,21
MN,1559,19,17,3
MN,697,1,16,59
MN,154,1,16,49
MN,1030,1,16,57
MN,441,29,16,58
MN,1143,64,17,0
MN,1373,200,16,40
MN,694,39,16,57
MN,1819,40,16,39
MN,781,2,16,58
MN,1276,33,16,12
MN,1258,1,16,2
MN,174,7501,16,21
MN,39,12,16,14
MN,759,14,16,9
MN,491,7503,16,7
MN,763,42,16,3
MN,1262,77,16,16
MN,456,1,16,26
MN,1560,25,16,10
MN,230,30,16,16
MN,1243,13,16,11
MN,867,20,16,20
MN,1990,1,16,14
MN,1407,51,16,13
MN,596,1,16,11
MN,806,7502,16,12
MN,1195,29,16,24
MN,1263,71,16,21
MN,124,12,16,26
MN,625,44,16,21
MN,1251,19,16,22
MN,896,5,16,19
MN,868,5,16,22
MN,1484,51,16,15
MN,1015,29,16,22
MN,520,70,16,10
MN,825,1,16,19
MN,1293,52,16,21
MN,1158,7507,16,25
MN,1305,33,16,16
MN,694,42,16,24
MN,1667,28,16,14
MN,537,7501,14,43
MN,928,7504,14,38
MN,1041,27,14,46
MN,542,53,14,44
MN,1885,36,14,36
MN,794,30,14,40
MN,585,50,14,28
MN,873,22,14,42
MN,920,31,14,54
MN,1398,53,14,36
MN,227,1,14,46
MN,1331,28,14,45
MN,1271,41,14,49
MN,912,31,14,50
MN,497,1,14,45
MN,790,40,14,39
MN,996,9,14,52
MN,1374,1,14,30
MN,1312,40,14,46
MN,573,39,14,35
MN,132,22,14,49
MN,1415,7501,14,52
MN,1213,29,14,45
MN,262,25,14,31
MN,1473,7502,14,54
MN,1505,33,16,19
MN,1113,7502,16,17
MN,1484,1,16,22
MN,800,7501,16,21
MN,868,7503,16,22
MN,1075,22,16,24
MN,589,7501,16,20
MN,763,73,16,24
MN,1246,49,16,4
MN,1395,17,16,15
MN,488,34,16,14
MN,1412,21,16,21
MN,142,7502,16,18
MN,1519,7501,16,21
MN,1138,7502,16,28
MN,1680,1,16,23
MN,783,34,16,7
MN,522,43,15,55
MN,1261,30,16,0
MN,887,95,15,58
MN,40,3,16,2
MN,262,25,16,12
MN,781,2,13,4
MN,914,35,13,9
MN,1007,29,13,9
MN,507,30,13,16
MN,850,39,13,4
MN,1281,21,14,13
MN,438,1,13,13
MN,1560,25,13,13
MN,408,30,17,3
MN,1416,1,17,4
MN,1276,58,16,58
MN,1567,21,16,56
MN,793,37,16,57
MN,833,75,16,58
MN,1851,24,17,1
MN,191,18,17,5
MN,778,36,16,56
MN,922,19,16,43
MN,1067,33,16,59
MN,1895,55,16,44
MN,16,7515,16,43
MN,645,7501,16,58
MN,1398,14,14,47
MN,559,32,14,45
MN,1373,7506,14,53
MN,934,24,14,44
MN,563,7503,14,50
MN,1147,64,14,45
MN,838,7501,14,45
MN,1467,21,14,49
MN,446,35,14,49
MN,1882,63,14,53
MN,1519,52,14,44
MN,1034,29,14,33
MN,561,7501,14,46
MN,1027,7501,14,46
MN,1227,54,14,46
MN,468,7501,14,43
MN,1158,133,14,45
MN,1195,23,14,45
MN,1264,5,14,48
MN,698,1,14,45
MN,717,77,14,55
MN,1519,1,13,22
MN,1389,17,13,8
MN,1260,64,12,39
MN,1339,7502,13,15
MN,776,1,13,7
MN,1819,40,13,5
MN,695,34,13,16
MN,613,1,12,55
MN,1871,61,13,13
MN,527,80,13,12
MN,1064,29,13,17
MN,230,25,13,8
MN,1339,1,16,21
MN,1457,2,13,16
MN,1773,58,13,16
MN,233,30,13,6
MN,241,13,13,8
MN,1236,1,13,17
MN,1430,7501,13,18
MN,545,14,13,17
MN,623,38,13,19
MN,1494,69,13,23
MN,824,51,16,52
MN,1032,162,16,50
MN,1158,7506,14,40
MN,757,31,13,55
MN,1390,35,14,45
MN,1114,7501,14,51
MN,181,7501,14,44
MN,1143,64,14,49
MN,241,13,14,19
MN,550,22,14,43
MN,1018,65,14,45
MN,484,3,14,37
MN,1319,29,14,41
MN,1526,26,14,38
MN,31,34,14,50
MN,569,21,14,46
MN,895,78,14,50
MN,1435,30,14,42
MN,497,12,14,36
MN,452,1,14,51
MN,1583,7501,14,41
MN,994,7501,14,45
MN,1283,21,14,34
MN,530,1,14,41
