Borough,Block,Lot,Hour,Minute
MN,858,17,18,12
MN,1151,7501,18,18
MN,1770,71,18,14
MN,241,13,18,17
MN,1510,15,18,12
MN,1018,65,18,12
MN,763,42,18,12
MN,945,23,18,12
MN,1008,1,18,9
MN,851,7501,18,14
MN,1428,1,18,11
MN,809,66,18,12
MN,316,200,18,13
MN,1555,23,22,8
MN,1504,19,18,18
MN,1002,1,18,13
MN,1286,1,18,12
MN,31,34,18,16
MN,1040,29,18,15
MN,774,1,18,14
MN,1037,113,18,17
MN,161,1,16,52
MN,900,1,16,51
MN,837,48,16,52
MN,871,1,16,52
MN,798,49,16,49
MN,1232,64,16,49
MN,583,1,16,51
MN,1584,49,16,49
MN,384,33,18,8
MN,832,47,18,8
MN,1035,25,18,11
MN,1227,29,18,14
MN,1468,15,18,13
MN,556,65,18,11
MN,1379,59,18,10
MN,993,55,18,14
MN,1235,29,18,14
MN,1376,69,18,15
MN,1726,3,18,12
MN,207,8,18,10
MN,1024,7,18,12
MN,1117,1,18,13
MN,1501,24,18,10
MN,591,22,18,9
MN,829,7,18,10
MN,1169,7501,18,12
MN,828,40,18,21
MN,1406,41,18,15
MN,1249,1,18,16
MN,496,40,18,14
MN,867,55,18,16
MN,1559,19,14,57
MN,1374,1,14,56
MN,212,7504,14,56
MN,1211,29,14,55
MN,1131,7501,14,55
MN,766,13,14,56
MN,551,1,14,57
MN,1016,15,15,0
MN,124,24,14,57
MN,913,34,14,56
MN,996,1,14,59
MN,850,55,15,2
MN,991,29,14,59
MN,142,7502,15,0
MN,516,1,15,0
MN,1373,20,15,1
MN,827,28,14,58
MN,994,7501,18,12
MN,1390,132,18,14
MN,39,12,18,12
MN,1118,48,18,12
MN,1855,1,18,13
MN,123,7501,18,13
MN,1531,29,18,14
MN,1057,29,18,11
MN,1470,4,18,11
MN,532,15,18,10
MN,844,23,18,7
MN,1533,28,18,10
MN,917,29,18,9
MN,1289,72,18,8
MN,353,60,18,11
MN,850,18,14,35
MN,831,33,18,12
MN,1025,7501,18,12
MN,1243,7502,18,11
MN,1640,139,18,11
MN,1326,32,18,12
MN,188,7501,18,11
MN,972,1,18,14
MN,1750,34,18,10
MN,796,7504,18,10
MN,1394,13,18,13
MN,1819,40,18,12
MN,577,39,18,12
MN,1373,200,18,10
MN,1327,122,18,13
MN,1881,56,18,12
MN,1015,4,18,12
MN,1279,6,18,12
MN,505,31,18,12
MN,1019,7501,18,9
MN,1542,13,18,12
MN,804,39,18,14
MN,1030,1,18,11
MN,1419,7503,18,14
MN,1042,7502,18,14
MN,780,73,18,15
MN,998,26,18,16
MN,1543,130,18,14
MN,760,4,18,15
MN,1169,57,18,14
MN,1064,61,18,16
MN,850,39,18,16
MN,761,32,18,14
MN,572,47,18,20
MN,765,18,18,15
MN,1042,16,18,18
MN,895,28,18,15
MN,552,62,18,16
MN,1001,157,18,15
MN,1118,36,14,49
MN,1170,12,14,49
MN,883,66,14,51
MN,1182,29,14,53
MN,572,49,14,50
MN,969,22,14,48
MN,2215,680,14,50
MN,1399,41,14,51
MN,1460,47,14,53
MN,618,64,14,52
MN,1874,29,14,50
MN,1819,40,14,57
MN,823,42,14,52
MN,412,58,14,53
MN,1298,40,14,52
MN,1546,30,14,53
MN,1258,1,14,54
MN,895,1,14,52
MN,1265,50,14,54
MN,874,7501,14,51
MN,892,44,14,55
MN,1018,65,14,57
MN,1871,35,14,59
MN,924,30,14,55
MN,1397,19,14,56
MN,391,1,18,15
MN,409,17,18,18
MN,16,7508,18,15
MN,514,7505,14,51
MN,1142,33,14,53
MN,1005,29,14,51
MN,1421,1,14,52
MN,410,50,19,34
MN,809,4,14,52
MN,509,22,14,54
MN,1010,23,14,55
MN,1260,4,14,56
MN,856,7501,14,57
MN,1674,50,14,54
MN,262,25,14,57
MN,1276,51,14,56
MN,446,36,14,55
MN,1171,7504,14,54
MN,784,39,14,58
MN,780,1,14,57
MN,914,61,14,56
MN,1292,15,14,55
MN,851,1,14,55
MN,635,11,14,53
MN,1158,7503,14,58
MN,1130,1,14,56
MN,870,24,16,47
MN,1024,29,16,52
MN,1137,7501,16,47
MN,1313,63,16,51
MN,241,10,16,50
MN,740,1,16,55
MN,16,7519,16,51
MN,1473,129,16,52
MN,316,200,16,52
MN,1303,7502,16,55
MN,1314,7502,16,55
MN,841,18,16,51
MN,785,82,16,53
MN,1289,7501,16,54
MN,1277,2,16,54
MN,788,7501,16,54
MN,629,42,16,55
MN,396,29,18,12
MN,1045,61,18,12
MN,915,1,18,10
MN,616,1,18,9
MN,419,49,18,16
MN,1199,1,18,12
MN,884,40,18,13
MN,849,10,18,12
MN,1497,34,14,55
MN,426,38,14,55
MN,141,15,14,56
MN,1502,1,14,56
MN,2215,680,14,56
MN,16,7514,14,59
MN,1416,1,14,56
MN,793,37,14,55
MN,470,61,18,9
MN,1,10,18,9
MN,861,64,18,9
MN,1296,14,12,3
MN,902,55,18,10
MN,1447,23,18,11
MN,1851,8,18,10
MN,551,1,18,11
MN,545,7503,18,9
MN,243,1,18,10
MN,915,7501,18,12
MN,920,13,18,10
MN,510,28,18,15
MN,935,59,18,11
MN,926,35,18,15
MN,634,9,18,13
MN,996,1,18,11
MN,706,1,14,56
MN,16,7514,14,52
MN,1132,1,14,52
MN,517,14,14,53
MN,810,45,14,52
MN,1005,29,14,50
MN,1053,47,14,53
MN,685,38,14,51
MN,820,38,14,52
MN,1021,45,14,54
MN,442,16,14,52
MN,174,7501,14,50
MN,1150,7502,14,51
MN,740,6,14,55
MN,1311,1,14,59
MN,1373,7505,14,58
MN,1265,50,14,54
MN,1363,48,14,56
MN,1397,7504,14,53
MN,2108,110,14,54
MN,995,1,14,55
MN,316,200,16,52
MN,1482,1,16,53
MN,1027,102,16,55
MN,1505,56,16,53
MN,79,15,16,54
MN,858,58,16,55
MN,1405,1,16,55
MN,1171,7505,16,57
MN,463,7,16,52
MN,1037,61,16,51
MN,1275,27,16,53
MN,558,7502,18,12
MN,605,1,18,11
MN,1235,2,18,15
MN,1590,8,18,13
MN,908,31,20,15
MN,1429,7502,18,12
MN,1305,60,18,12
MN,16,120,18,3
MN,231,1,18,13
MN,912,38,18,12
MN,1560,9,18,11
MN,809,73,18,17
MN,16,7520,18,14
MN,570,42,18,16
MN,1630,16,18,15
MN,1458,7502,18,16
MN,593,28,18,16
MN,2027,25,18,13
MN,127,1,18,15
MN,9,14,18,13
MN,1230,43,18,18
MN,1819,15,18,14
MN,1051,7503,18,17
MN,644,36,18,15
MN,1387,1,18,18
MN,1375,1,18,17
MN,1139,7502,18,15
MN,859,83,18,16
MN,800,71,18,17
MN,1206,23,18,15
MN,1,10,18,19
MN,781,10,18,14
MN,233,10,18,20
MN,591,54,18,21
MN,95,27,18,15
MN,1373,7507,18,19
MN,885,88,16,50
MN,512,7502,16,52
MN,406,32,16,49
MN,1001,4,16,49
MN,527,2,16,50
MN,1171,60,16,49
MN,996,1,16,48
MN,308,14,16,49
MN,1116,1,16,51
MN,586,61,16,50
MN,1270,38,16,48
MN,1880,1,16,50
MN,617,1,16,54
MN,883,14,16,55
MN,1722,3,16,53
MN,791,62,16,51
MN,758,82,16,54
MN,1271,52,16,53
MN,1015,29,16,53
MN,1344,30,16,52
MN,786,42,16,54
MN,1504,15,16,54
MN,1081,70,14,57
MN,559,32,15,1
MN,179,68,14,58
MN,1338,7503,14,56
MN,1325,28,14,56
MN,783,34,14,55
MN,623,53,14,53
MN,1183,32,14,57
MN,1867,1,14,58
MN,645,1,14,57
MN,1521,69,14,58
MN,784,7,14,56
MN,921,64,14,58
MN,883,28,14,55
MN,1139,14,15,1
MN,1427,7,14,55
MN,785,46,14,58
MN,863,67,14,55
MN,840,87,14,59
MN,1314,21,14,58
MN,1138,7503,15,2
MN,1528,47,15,1
MN,1270,7501,14,59
MN,783,34,15,0
MN,717,19,18,17
MN,698,35,18,17
MN,801,1,16,50
MN,994,1,16,50
MN,1234,7,16,55
MN,1524,23,16,50
MN,837,9,16,50
MN,1400,40,16,53
MN,1138,7502,16,53
MN,1147,29,16,55
MN,1316,1,16,55
MN,867,57,16,53
MN,1137,10,16,57
MN,1284,33,16,50
MN,1530,45,16,54
MN,837,30,16,54
MN,241,13,16,55
MN,849,63,16,55
MN,1138,33,16,56
MN,843,3,16,55
MN,1464,7503,16,50
MN,610,9,16,48
MN,1205,29,16,48
MN,1019,61,16,50
MN,1021,37,16,51
MN,1377,7502,16,48
MN,1486,49,16,47
MN,778,66,16,51
MN,1020,35,16,50
MN,1438,1,16,53
MN,844,26,16,51
MN,1151,7501,16,53
MN,73,10,16,55
MN,618,10,16,54
MN,1,10,16,55
MN,1516,32,16,53
MN,1531,1,16,55
MN,1448,17,16,53
MN,1302,7501,16,49
MN,1773,33,16,53
MN,1151,7502,16,57
MN,1428,38,18,13
MN,798,49,17,53
MN,735,25,18,18
MN,423,126,15,26
MN,826,42,18,15
MN,710,1,18,13
MN,1260,1,18,14
MN,1018,20,18,17
MN,1292,8,18,16
MN,613,66,18,15
MN,1252,75,18,16
MN,1009,29,18,16
MN,16,220,18,17
MN,1138,33,18,16
MN,917,57,18,15
MN,997,1,18,15
MN,1071,1,18,17
MN,1016,36,18,16
MN,1535,3,18,18
MN,410,46,18,18
MN,16,7504,18,16
MN,419,75,18,17
MN,553,7501,18,15
MN,1496,54,18,18
MN,1009,40,18,16
MN,1277,27,18,16
MN,1437,25,18,14
MN,981,2,18,16
MN,1004,20,18,14
MN,1497,34,18,16
MN,1243,55,18,22
MN,1028,42,14,55
MN,1027,62,14,54
MN,1495,132,14,54
MN,886,46,14,50
MN,1137,36,14,52
MN,806,69,14,53
MN,229,6,14,58
MN,1269,1,14,52
MN,88,1,14,57
MN,1288,63,14,56
MN,483,14,14,56
MN,1283,21,14,56
MN,601,10,14,55
MN,73,10,14,54
MN,806,3,14,55
MN,16,185,14,56
MN,1041,1,14,55
MN,1819,15,14,57
MN,897,71,14,53
MN,16,7513,14,57
MN,998,61,14,56
MN,1199,58,14,55
MN,1143,27,14,56
MN,1001,1,14,55
MN,1541,43,18,9
MN,1379,35,18,11
MN,1841,8,18,13
MN,1033,161,18,9
MN,1033,29,18,9
MN,241,10,18,10
MN,226,1,18,11
MN,997,1,18,9
MN,1373,70,18,11
MN,1070,7501,18,13
MN,1113,7502,18,16
MN,834,49,18,9
MN,1414,120,18,11
MN,379,9,18,11
MN,777,37,18,14
MN,576,46,18,8
MN,1397,7502,18,14
MN,944,45,18,11
MN,1718,14,18,10
MN,1386,17,14,59
MN,1549,31,14,57
MN,907,1,15,0
MN,646,18,14,57
MN,962,1,14,54
MN,1290,1,14,58
MN,1439,49,14,57
MN,1514,69,14,55
MN,1341,7505,14,58
MN,763,49,14,58
MN,770,75,15,1
MN,1228,61,15,1
MN,1206,17,15,4
MN,900,27,14,59
MN,1374,1,16,54
MN,79,15,16,55
MN,1383,69,16,54
MN,665,20,16,56
MN,461,22,16,55
MN,1520,38,16,55
MN,1137,36,16,54
MN,1020,59,16,51
MN,125,20,16,51
MN,1417,45,16,55
MN,1293,26,18,16
MN,529,7501,18,17
MN,885,91,18,17
MN,564,22,18,17
MN,876,7502,16,53
MN,819,39,16,51
MN,1417,22,16,57
MN,895,21,16,55
MN,1404,103,16,54
MN,702,150,16,54
MN,1169,7501,16,54
MN,573,66,16,55
MN,1416,23,16,55
MN,569,5,16,53
MN,1493,33,16,54
MN,1281,9,17,1
MN,217,7502,16,56
MN,1566,14,16,56
MN,1373,200,16,58
MN,809,49,16,54
MN,1171,62,16,54
MN,679,1,16,59
MN,1300,1,16,57
MN,1330,4,16,58
MN,784,47,18,13
MN,1418,11,18,15
MN,1819,40,18,17
MN,802,7502,18,15
MN,1819,10,18,15
MN,763,34,18,17
MN,857,7502,18,15
MN,1164,32,18,13
MN,1549,29,18,17
MN,397,65,18,16
MN,848,73,18,14
MN,1873,29,18,17
MN,1407,33,18,16
MN,1060,6,18,17
MN,1032,61,18,15
MN,877,89,18,17
MN,1325,19,18,14
MN,1258,9,18,17
MN,1894,1,18,16
MN,42,1,18,15
MN,695,7503,18,16
MN,860,7501,18,13
MN,552,26,18,18
MN,1870,34,14,55
MN,1399,41,14,58
MN,815,26,14,55
MN,1419,7502,14,57
MN,262,25,14,57
MN,526,84,14,55
MN,913,1,14,58
MN,1089,7501,14,49
MN,316,200,14,57
MN,1308,33,14,56
MN,779,5,14,55
MN,1466,3,18,13
MN,836,64,18,12
MN,367,100,18,13
MN,1508,33,18,13
MN,943,60,18,15
MN,601,10,18,14
MN,399,38,18,14
MN,1429,1,18,16
MN,1268,7502,18,15
MN,387,143,18,15
MN,1304,45,18,20
MN,300,18,18,18
MN,132,7501,18,20
MN,283,97,18,20
MN,717,1,18,20
MN,577,41,16,58
MN,1119,21,16,53
MN,1276,42,16,54
MN,528,37,16,54
MN,740,7501,16,52
MN,833,1,16,53
MN,874,7505,18,33
MN,1057,29,16,55
MN,926,35,16,56
MN,1544,15,16,57
MN,557,22,16,55
MN,1295,20,16,53
MN,304,7,16,54
MN,1378,70,16,50
MN,1832,43,16,59
MN,1013,41,16,55
MN,603,28,16,53
MN,227,63,17,0
MN,16,7511,16,55
MN,832,47,16,58
MN,786,1,18,18
MN,1369,16,18,15
MN,412,62,18,16
MN,864,7502,18,13
MN,875,69,18,15
MN,710,1,18,16
MN,127,18,18,17
MN,428,1,18,16
MN,1373,50,18,14
MN,1021,26,14,51
MN,589,30,14,52
MN,898,52,14,53
MN,512,7502,14,52
MN,1400,58,14,54
MN,1449,26,14,51
MN,1285,21,14,55
MN,994,1,14,56
MN,1888,25,14,57
MN,834,80,14,57
MN,1795,24,14,56
MN,1348,23,14,54
MN,1008,7502,14,55
MN,1033,1,14,54
MN,1843,29,16,52
MN,1142,7502,16,55
MN,1305,20,16,57
MN,1307,14,16,55
MN,379,2,16,53
MN,1291,38,16,52
MN,1330,7501,16,54
MN,1162,25,16,57
MN,1373,20,16,56
MN,187,25,16,52
MN,1446,23,18,9
MN,10,23,18,9
MN,880,50,18,10
MN,881,40,18,8
MN,1497,41,18,6
MN,217,10,18,11
MN,872,44,18,11
MN,839,1,18,18
MN,565,21,18,12
MN,569,5,18,12
MN,1374,69,18,9
MN,1508,72,18,12
MN,1883,28,18,12
MN,484,26,15,1
MN,558,36,16,58
MN,1501,33,16,48
MN,855,20,16,50
MN,804,71,16,51
MN,828,76,16,50
MN,1201,1,16,54
MN,832,5,16,54
MN,1436,44,16,52
MN,1377,40,16,54
MN,1524,58,16,54
MN,499,36,16,55
MN,1314,7502,16,54
MN,1250,7504,16,51
MN,795,44,16,55
MN,1872,29,16,55
MN,734,37,16,56
MN,1373,7505,16,53
MN,1416,1,16,53
MN,241,13,16,55
MN,1448,16,16,56
MN,680,33,16,54
MN,1448,23,16,54
MN,526,1,16,55
MN,835,1,16,55
MN,1325,1,16,54
MN,530,6,16,55
MN,586,62,16,55
MN,1872,10,14,53
MN,1408,156,14,49
MN,1260,48,14,54
MN,1018,7502,14,53
MN,602,36,14,55
MN,1253,4,14,52
MN,572,14,14,52
MN,1150,1,14,55
MN,1272,34,14,56
MN,1272,1,15,0
MN,1015,49,14,56
MN,1047,7501,14,54
MN,994,7501,14,55
MN,412,61,14,55
MN,783,34,14,54
MN,1896,72,14,57
MN,1874,29,14,57
MN,2180,172,14,54
MN,1047,7501,14,58
MN,720,82,14,57
MN,641,17,14,56
MN,1233,16,18,15
MN,877,89,18,16
MN,1297,23,18,19
MN,871,39,18,19
MN,1125,25,16,52
MN,440,7501,16,57
MN,1411,23,16,50
MN,824,39,16,54
MN,733,5,16,54
MN,1396,116,16,50
MN,857,24,16,53
MN,572,2,16,38
MN,1345,3,16,54
MN,1509,1,16,55
MN,575,56,16,53
MN,761,5,23,25
MN,630,9,16,52
MN,734,66,17,0
MN,1290,1,16,55
MN,593,23,16,56
MN,1275,61,16,54
MN,894,28,16,53
MN,573,59,16,57
MN,1373,50,16,54
MN,1540,2,17,0
MN,646,14,14,52
MN,1528,11,14,58
MN,576,48,14,53
MN,1230,30,14,57
MN,1280,30,14,57
MN,1259,29,14,56
MN,859,5,14,56
MN,1313,7502,14,57
MN,801,36,14,56
MN,1406,69,14,57
MN,1265,7501,14,56
MN,1873,42,14,58
MN,925,41,14,57
MN,784,80,14,58
MN,407,6,15,1
MN,1086,29,14,59
MN,1483,7502,15,2
MN,1395,156,16,57
MN,920,28,16,54
MN,692,63,16,53
MN,736,1,16,55
MN,1034,56,16,54
MN,1361,23,16,54
MN,802,3,16,54
MN,1467,21,16,55
MN,1373,7506,17,0
MN,1373,200,16,53
MN,806,69,16,57
MN,231,1,16,55
MN,1289,36,16,58
MN,1404,71,16,59
MN,1009,1,16,56
MN,1540,21,16,58
MN,1311,65,16,58
MN,1492,37,16,57
MN,1528,104,16,59
MN,612,37,16,57
MN,665,73,16,57
MN,801,30,16,59
MN,1495,132,16,56
MN,1289,45,16,57
MN,1166,61,16,56
MN,866,76,16,28
MN,1422,48,16,29
MN,591,2,16,26
MN,1373,200,16,31
MN,871,1,16,27
MN,1451,28,18,12
MN,1104,29,18,9
MN,16,221,18,11
MN,712,21,18,12
MN,837,29,18,11
MN,1018,27,18,9
MN,850,7502,18,15
MN,775,64,18,15
MN,1000,59,18,11
MN,1220,1,17,55
MN,1034,32,18,14
MN,580,60,18,14
MN,842,7501,18,13
MN,241,10,18,15
MN,1132,21,18,16
MN,1542,23,18,14
MN,436,34,18,16
MN,1171,13,16,48
MN,815,1,16,50
MN,1390,37,16,54
MN,1325,130,16,49
MN,211,24,16,50
MN,807,7502,18,14
MN,1141,7502,18,20
MN,1527,5,18,19
MN,997,10,18,18
MN,923,1,18,19
MN,344,17,18,19
MN,993,11,18,17
MN,1551,24,18,17
MN,882,7503,21,39
MN,935,7501,18,17
MN,1008,29,18,16
MN,921,27,18,16
MN,981,2,18,17
MN,350,4,18,17
MN,1621,13,18,15
MN,1050,61,18,14
MN,521,84,18,18
MN,1113,7502,18,23
MN,461,3,18,19
MN,847,62,18,19
MN,621,8,18,20
MN,1373,200,18,21
MN,926,35,16,54
MN,1512,7501,14,51
MN,1086,1,14,55
MN,1043,7501,14,58
MN,1025,25,14,47
MN,459,28,14,55
MN,731,48,14,58
MN,1473,7503,14,57
MN,1301,1,14,54
MN,236,16,14,56
MN,810,78,15,4
MN,1518,13,14,57
MN,902,17,14,52
MN,399,30,14,57
MN,1252,75,14,56
MN,1169,8,15,1
MN,1290,56,15,4
MN,1877,16,14,59
MN,849,7505,14,59
MN,1569,16,16,50
MN,393,4,16,49
MN,1315,1,16,52
MN,1402,40,16,54
MN,1383,21,16,50
MN,212,70,16,54
MN,1440,49,16,55
MN,1319,7502,16,56
MN,1022,26,16,55
MN,629,1,16,56
MN,996,14,16,57
MN,1433,7502,16,57
MN,1534,12,16,57
MN,1491,158,16,56
MN,100,1,16,58
MN,999,54,16,56
MN,458,7502,16,56
MN,1314,28,16,58
MN,316,200,16,58
MN,1071,7504,16,58
MN,871,26,16,58
MN,1033,29,16,58
MN,1531,28,16,54
MN,1064,10,17,0
MN,1115,57,17,2
MN,705,1,16,51
MN,1426,25,16,51
MN,882,43,16,49
MN,874,7504,16,52
MN,1309,32,16,54
MN,236,18,16,55
MN,760,32,16,53
MN,993,8,16,52
MN,1276,42,16,52
MN,1154,7501,16,54
MN,996,29,16,59
MN,783,34,16,59
MN,835,1,16,54
MN,997,1,16,54
MN,1033,64,16,50
MN,502,6,16,53
MN,1258,1,16,55
MN,1150,7504,16,53
MN,1056,1,16,53
MN,240,6,16,55
MN,1522,40,16,54
MN,1272,7502,16,53
MN,1855,5,16,56
MN,1343,49,16,56
MN,1406,41,16,54
MN,1407,33,16,55
MN,896,24,16,53
MN,1503,14,16,53
MN,1490,1,16,54
MN,448,1,16,54
MN,1020,53,16,53
MN,262,25,16,55
MN,1086,29,16,53
MN,585,49,16,55
MN,467,55,16,57
MN,1819,15,17,0
MN,1271,63,16,57
MN,1157,1,16,55
MN,1326,140,16,44
MN,39,38,16,58
MN,978,1,16,59
MN,1393,38,16,57
MN,1399,53,16,58
MN,783,34,16,56
MN,1347,1,16,58
MN,1308,33,16,56
MN,1276,58,17,2
MN,875,73,17,3
MN,897,41,16,51
MN,1602,20,16,49
MN,573,5,16,50
MN,1059,36,16,54
MN,806,7502,16,49
MN,623,55,16,54
MN,1021,43,16,51
MN,881,7501,16,54
MN,1556,23,16,55
MN,476,7501,16,53
MN,860,26,16,53
MN,149,33,16,52
MN,884,20,16,53
MN,1092,30,16,56
MN,457,33,16,56
MN,634,6,16,54
MN,758,1,16,55
MN,1644,29,16,55
MN,1296,14,16,54
MN,1860,61,16,55
MN,1903,7501,16,56
MN,793,33,16,56
MN,742,74,13,39
MN,1305,28,17,58
MN,826,42,17,55
MN,1571,22,17,57
MN,1012,7502,17,51
MN,939,28,17,56
MN,1131,50,18,0
MN,998,61,17,55
MN,462,30,17,57
MN,1316,1,17,56
MN,1543,7501,17,56
MN,1129,1,17,53
MN,930,1,17,55
MN,1426,44,17,57
MN,781,2,17,57
MN,1472,47,17,54
MN,1406,21,17,25
MN,1331,23,17,24
MN,445,58,17,22
MN,425,16,17,23
MN,1994,88,17,23
MN,1017,29,17,24
MN,1539,7502,17,23
MN,1507,40,17,20
MN,1019,7502,17,25
MN,1119,29,17,25
MN,1000,57,17,17
MN,1259,1,17,22
MN,891,22,17,24
MN,497,4,17,24
MN,519,50,17,23
MN,592,68,17,23
MN,1565,1,17,26
MN,521,7505,17,22
MN,764,7,17,21
MN,1307,59,17,23
MN,1529,45,17,25
MN,1086,1,17,23
MN,5,7501,17,23
MN,1314,21,17,26
MN,1820,7502,17,26
MN,262,25,17,23
MN,884,84,17,28
MN,349,7501,17,28
MN,846,41,17,27
MN,1869,13,17,26
MN,1286,1,17,23
MN,1520,10,17,29
MN,1447,30,17,31
MN,873,36,16,58
MN,1124,27,16,51
MN,751,7501,16,55
MN,504,39,16,57
MN,1292,15,16,55
MN,774,4,16,52
MN,1417,1,16,54
MN,1008,19,16,56
MN,808,40,16,56
MN,1119,29,17,1
MN,1315,1,16,58
MN,1311,33,16,57
MN,1262,41,16,58
MN,1030,1,16,56
MN,613,62,16,19
MN,915,29,16,18
MN,199,24,16,20
MN,920,32,16,22
MN,73,10,16,27
MN,1483,1,16,23
MN,618,32,16,22
MN,1342,27,16,26
MN,822,54,16,23
MN,1497,41,16,24
MN,1435,1,16,23
MN,759,37,17,27
MN,192,1,17,28
MN,1303,14,17,28
MN,830,77,17,30
MN,781,10,15,24
MN,855,24,15,25
MN,1499,69,15,26
MN,1373,50,15,25
MN,449,7,15,28
MN,1284,71,15,27
MN,1437,25,15,25
MN,1501,27,15,22
MN,1053,1,15,27
MN,1345,1,15,28
MN,1233,16,15,25
MN,543,60,15,27
MN,850,7502,15,26
MN,162,52,15,27
MN,1492,49,15,29
MN,1377,1,15,27
MN,1373,7506,15,27
MN,1036,21,15,27
MN,793,58,15,29
MN,692,63,15,28
MN,602,28,16,58
MN,1205,29,16,25
MN,799,6,16,26
MN,915,30,16,27
MN,1841,7503,16,27
MN,1496,54,16,29
MN,1819,10,16,28
MN,162,37,16,27
MN,903,35,16,28
MN,454,43,16,17
MN,875,40,16,20
MN,1239,4,16,20
MN,1819,15,16,22
MN,241,10,16,21
MN,757,22,16,21
MN,511,1,16,24
MN,877,89,16,20
MN,1058,33,16,22
MN,1383,38,16,24
MN,783,34,16,23
MN,758,1,16,18
MN,1372,51,16,19
MN,1217,34,15,28
MN,196,3,15,26
MN,455,42,15,31
MN,1068,10,15,25
MN,787,44,15,29
MN,511,1,15,29
MN,806,3,15,26
MN,1195,29,15,29
MN,1338,49,15,30
MN,939,1,15,30
MN,1273,22,15,26
MN,544,75,15,30
MN,831,33,15,31
MN,1500,7501,15,27
MN,1132,30,15,30
MN,1273,22,15,26
MN,1141,7502,16,43
MN,806,1,16,42
MN,1137,57,16,42
MN,2070,4,16,43
MN,1515,1,16,43
MN,1325,1,16,50
MN,2050,42,16,43
MN,579,68,16,42
MN,1394,13,16,44
MN,807,18,16,25
MN,1048,8,16,29
MN,262,25,16,20
MN,1137,36,16,21
MN,1139,7503,16,23
MN,1518,37,16,21
MN,1070,29,16,23
MN,1293,69,16,19
MN,875,27,16,24
MN,1039,61,16,22
MN,1163,7501,16,23
MN,708,43,16,23
MN,1280,54,16,24
MN,1305,40,16,24
MN,824,11,16,24
MN,1313,14,16,24
MN,784,1,16,23
MN,1426,25,16,24
MN,1311,40,16,25
MN,559,32,16,26
MN,462,24,16,22
MN,1123,61,16,25
MN,1500,53,16,25
MN,1285,15,16,27
MN,634,47,16,29
MN,1230,1,16,29
MN,1513,40,16,29
MN,1671,30,13,19
MN,1284,13,13,25
MN,1394,13,13,22
MN,2092,26,13,19
MN,2170,175,13,14
MN,1010,7504,13,19
MN,1570,21,13,20
MN,1009,7501,13,22
MN,538,40,13,20
MN,1281,56,13,18
MN,2152,77,13,21
MN,809,7501,13,20
MN,123,3,13,22
MN,1164,42,13,22
MN,565,15,13,20
MN,908,13,13,23
MN,784,39,13,20
MN,998,7501,13,23
MN,1491,57,13,22
MN,797,29,13,22
MN,1293,1,18,14
MN,532,30,18,11
MN,1303,41,18,13
MN,1885,36,18,11
MN,1066,1,18,12
MN,6,1,18,12
MN,1495,7501,18,13
MN,1113,7502,18,15
MN,569,3,18,15
MN,849,7504,18,13
MN,784,39,18,16
MN,1325,31,18,16
MN,16,195,18,20
MN,79,15,18,11
MN,877,1,18,15
MN,1198,126,18,16
MN,800,7501,18,18
MN,1408,163,18,14
MN,1426,5,18,16
MN,1051,7502,18,19
MN,769,67,18,11
MN,483,5,16,20
MN,612,46,16,23
MN,833,7502,16,55
MN,1469,7501,17,7
MN,851,60,16,57
MN,1410,14,16,55
MN,1394,13,16,54
MN,1301,33,16,57
MN,1402,7501,16,58
MN,5,7501,16,59
MN,1406,46,16,55
MN,1683,26,16,57
MN,765,53,16,58
MN,1026,41,13,19
MN,1217,64,13,21
MN,1570,21,13,21
MN,1399,64,13,22
MN,188,1,13,23
MN,1518,36,13,22
MN,463,7501,13,21
MN,1210,1,13,22
MN,1150,34,13,20
MN,1195,29,13,22
MN,895,79,13,23
MN,1374,1,10,53
MN,1033,29,13,21
MN,1516,39,13,22
MN,1140,7502,18,18
MN,387,143,18,21
MN,1024,38,18,20
MN,1331,28,18,17
MN,316,200,18,19
MN,1308,7502,16,21
MN,181,13,16,22
MN,810,45,16,23
MN,793,67,16,26
MN,1113,7502,16,24
MN,1833,7507,16,24
MN,783,34,16,23
MN,1070,7501,16,26
MN,1480,1,16,25
MN,555,14,16,24
MN,1449,1,16,23
MN,878,48,0,46
MN,1332,46,16,24
MN,1446,23,16,27
MN,128,26,16,25
MN,1113,7502,16,27
MN,32,7501,16,23
MN,1402,42,16,25
MN,841,91,16,25
MN,640,21,16,28
MN,1473,129,16,57
MN,579,70,16,57
MN,1448,23,16,58
MN,241,10,16,58
MN,316,200,13,17
MN,12,1,13,22
MN,811,7501,13,22
MN,775,7503,19,0
MN,833,40,13,22
MN,1292,52,13,22
MN,1484,51,13,22
MN,880,3,13,22
MN,196,13,13,21
MN,1179,7501,13,21
MN,1515,33,13,21
MN,316,200,13,22
MN,556,7502,13,24
MN,1684,101,13,21
MN,1555,23,13,23
MN,203,31,13,24
MN,1259,11,13,20
MN,537,13,16,55
MN,150,31,16,58
MN,1508,7501,16,57
MN,1113,7502,16,58
MN,1114,7503,16,56
MN,1474,31,16,58
MN,864,25,16,57
MN,573,6,16,58
MN,883,51,16,57
MN,396,26,17,5
MN,525,56,16,28
MN,914,31,16,26
MN,1399,60,16,23
MN,1331,7501,16,25
MN,1426,25,16,19
MN,16,7521,16,21
MN,171,7503,16,24
MN,572,8,16,24
